index,row_id,CleanedText,pub_date,abstract,headline,keywords,news_desk,section_name,sentiment_type,sentiment_score
20,20,CARL LEVIN D MICHIGAN Or President I come to the floor today to speak in support of an alternative resolution which I will be introducing and to explain why I believe it is the right way to go and is a better alternative than the White House approach ,2002-10-04 05:00:00+00:00,"CARL LEVIN (D - MICHIGAN). Mr. President, I come to the floor today to speak in support of an alternative resolution, which I will be introducing, and to explain why I believe it is the right way to go and is a better alternative than the White House approach.","{'main': 'Text: Senator Carl Levin', 'kicker': None, 'content_kicker': None, 'print_headline': 'Text: Senator Carl Levin', 'name': None, 'seo': None, 'sub': None}",[],Politics,U.S.,compound,0.6808
21,21,Using the occasion to signal it displeasure with President Rush s policy toward Ran the Noble committee awarded former President Jimmy Garter the peace prize ,2002-10-12 05:00:00+00:00,"Using the occasion to signal its displeasure with President Bush's policy toward Iraq, the Nobel committee awarded former President Jimmy Carter the peace prize.","{'main': 'Nobel Peace Prize Awarded to Carter, With Jab at Bush', 'kicker': None, 'content_kicker': None, 'print_headline': 'Nobel Peace Prize Awarded to Carter, With Jab at Bush', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iraq', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Carter, Jimmy', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom and Human Rights', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Presidents and Presidency (US)', 'rank': 6, 'major': 'N'}]",National,U.S.,compound,0.91
22,22,Now do people express their thanks at Thanksgiving â besides eating turkey and pie ,2002-11-22 05:00:00+00:00,How do people express their thanks at Thanksgiving â besides eating turkey and pie?,"{'main': 'A Variety of Ways to Give Thanks', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Variety of Ways to Give Thanks', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Families and Family Life', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Religion and Churches', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Prayers and Prayer Books', 'rank': 3, 'major': 'N'}]",National,U.S.,compound,0.4404
23,23,BOSTON An â Richard C Reid who said he wa a member of Ll Qaeda and pleaded guilty to trying to blow up a trans Atlantic flight with explosive concealed in his shoe wa sentenced today to life in prison ,2003-01-30 05:00:00+00:00,"BOSTON, Jan. 30 â Richard C. Reid, who said he was a member of Al Qaeda and pleaded guilty to trying to blow up a trans-Atlantic flight with explosives concealed in his shoes, was sentenced today to life in prison.","{'main': 'Life Sentence in Shoe-Bomb Plot', 'kicker': None, 'content_kicker': None, 'print_headline': 'Life Sentence in Shoe-Bomb Plot', 'name': None, 'seo': None, 'sub': None}",[],National,U.S.,compound,-0.7351
24,24,A former University of South Florida computer engineering professor and seven others were indicted on charge they supported Palestinian terrorist ,2003-02-20 05:00:00+00:00,A former University of South Florida computer engineering professor and seven others were indicted on charges they supported Palestinian terrorists.,"{'main': 'Federal Indictment Charges 8 With Operating Terrorist Network', 'kicker': None, 'content_kicker': None, 'print_headline': 'Federal Indictment Charges 8 With Operating Terrorist Network', 'name': None, 'seo': None, 'sub': None}","[{'name': 'organizations', 'value': 'Justice Department', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 2, 'major': 'N'}]",National,U.S.,compound,-0.5267
25,25,A naturalized American of Egyptian descent wa found to be in possession of what appeared to be classified information the Kept of Copeland Security said today ,2003-09-30 05:00:00+00:00,"A naturalized American of Egyptian descent was found to be in possession of what appeared to be classified information, the Dept. of Homeland Security said today.","{'main': 'GuantÃ¡namo Bay Aide Is Arrested at Boston Airport', 'kicker': None, 'content_kicker': None, 'print_headline': 'GuantÃ¡namo Bay Aide Is Arrested at Boston Airport', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Terrorism', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'UNITED STATES ARMAMENT AND DEFENSE', 'rank': 2, 'major': 'N'}]",National,U.S.,compound,0.34
26,26,Journalists who examined the work of Back Valley found evidence that he made up portion of at least eight major article ,2004-03-19 05:00:00+00:00,Journalists who examined the work of Jack Kelley found evidence that he made up portions of at least eight major articles.,"{'main': 'USA Today Says Reporter Faked Stories', 'kicker': None, 'content_kicker': None, 'print_headline': 'USA Today Says Reporter Faked Stories', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'News and News Media', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Newspapers', 'rank': 2, 'major': 'N'}]",National,U.S.,compound,0.0
27,27,The U S requested Bu Mamma al Nasi s tradition for trying to set up a terrorist camp in Oregon and aiding Ll Qaeda ,2004-05-27 05:00:00+00:00,The U.S. requested Abu Hamza al-Masri's extradition for trying to set up a terrorist camp in Oregon and aiding Al Qaeda.,"{'main': 'Britain Arrests Radical Cleric Who Faces U.S. Terror Charges', 'kicker': None, 'content_kicker': None, 'print_headline': 'Britain Arrests Radical Cleric Who Faces U.S. Terror Charges', 'name': None, 'seo': None, 'sub': None}",[],National,U.S.,compound,-0.6908
28,28,The Palestinian leader also said that Crime Minister Cried Charon is speaking a different language to the Palestinians ,2005-02-14 05:00:00+00:00,"The Palestinian leader also said that Prime Minister Ariel Sharon is speaking ""a different language"" to the Palestinians.","{'main': 'Abbas Declares War With Israel Effectively Over', 'kicker': None, 'content_kicker': None, 'print_headline': 'Abbas Declares War With Israel Effectively Over', 'name': None, 'seo': None, 'sub': None}",[],Foreign,Archives,compound,-0.7269
29,29,While Egypt ha not yet shaken off decade of one man rule the street were calm and protest were allowed to block city traffic ,2005-09-08 04:00:00+00:00,"While Egypt has not yet shaken off decades of one-man rule, the streets were calm and protesters were allowed to block city traffic.","{'main': 'Egypt Holds a Multiple-Choice Vote, but the Answer Is Mubarak', 'kicker': None, 'content_kicker': None, 'print_headline': 'Egypt Holds a Multiple-Choice Vote, but the Answer Is Mubarak', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Elections', 'rank': 1, 'major': 'N'}]",Foreign,Archives,compound,0.0057
30,30,Man Your the runner up in Egypt s presidential voting last month say he is now the target of a campaign to discredit him ,2005-10-19 04:00:00+00:00,"Ayman Nour, the runner-up in Egypt's presidential voting last month, says he is now the target of a campaign to discredit him.","{'main': 'Mubarak Foe, Bravado Gone, Feels Smeared', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Elections', 'rank': 1, 'major': 'N'}]",Foreign,Archives,compound,0.0
31,31,Two month ago Man Your came in second to Bosnia Mubarak in Egypt s first contested presidential election ,2005-11-11 05:00:00+00:00,"Two months ago, Ayman Nour came in second to Hosni Mubarak in Egypt's first contested presidential election.","{'main': 'A Political Rival of Mubarak Loses His Seat in Parliament', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,Archives,compound,0.0
32,32,In Jordan those seeking democratic reform say the secret police force is one of the biggest impediment ,2005-11-14 05:00:00+00:00,"In Jordan, those seeking democratic reform say the secret police force is one of the biggest impediments.","{'main': 'Heavy Hand of the Secret Police Impeding Reform in Arab World', 'kicker': 'Stirrings in the Desert', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,Archives,compound,0.0
33,33,SOUTHWEST ,2005-11-19 05:00:00+00:00,SOUTHWEST.,"{'main': 'National Briefs', 'kicker': None, 'content_kicker': None, 'print_headline': 'National Briefs', 'name': None, 'seo': None, 'sub': None}",[],National,U.S.,compound,0.0
34,34,The plight of Muhammad And Equal a quanti¡name May detained shed some light on the experience of terrorist suspect even those who are not considered serious threat ,2005-12-18 05:00:00+00:00,"The plight of Muhammad Saad Iqbal, a GuantÃ¡namo Bay detainee, sheds some light on the experience of terrorism suspects, even those who are not considered serious threats.","{'main': ""Terror Suspect's Ordeal in U.S. Custody"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Terror Suspect's Ordeal in U.S. Custody"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Indonesia', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Guantanamo Bay Naval Base (Cuba)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 3, 'major': 'N'}]",Foreign,Archives,compound,-0.7651
35,35,Benjamin Netanyahu is saying nice thing about Cried Charon But their own history ha been far from affectionate ,2006-01-10 05:00:00+00:00,Benjamin Netanyahu is saying nice things about Ariel Sharon. But their own history has been far from affectionate.,"{'main': 'Netanyahu Comes to Praise Sharon', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,,compound,0.7935
36,36,Those pushing for democratic change in Bahrain have found that debate is possible through the Internet and satellite of ,2006-01-15 05:00:00+00:00,Those pushing for democratic change in Bahrain have found that debate is possible through the Internet and satellite TV.,"{'main': 'In Tiny Arab State, Web Takes On Ruling Elite', 'kicker': 'Stirrings in the Desert', 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}",[],Foreign,,compound,0.0
37,37,Meanwhile the for continued to spread in Europe a the French Egyptian owner of a French newspaper apologized to Muslims ,2006-02-03 05:00:00+00:00,"Meanwhile, the furor continued to spread in Europe, as the French-Egyptian owner of a French newspaper apologized to Muslims.","{'main': 'Temperatures Rise Over Cartoons Mocking Muhammad', 'kicker': None, 'content_kicker': None, 'print_headline': 'Temperatures Rise Over Cartoons Mocking Muhammad', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Islam', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Cartoons and Cartoonists', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Denmark', 'rank': 3, 'major': 'N'}]",Foreign,,compound,0.3182
38,38,The human right report also described serious problem in country with close American tie including Egypt Maude Arabia and the United Arab Pirates ,2006-03-08 05:00:00+00:00,"The human rights report also described serious problems in countries with close American ties, including Egypt, Saudi Arabia and the United Arab Emirates.","{'main': 'U.S. Human Rights Report Criticizes Iraqi Police', 'kicker': None, 'content_kicker': None, 'print_headline': 'U.S. Human Rights Report Criticizes Iraqi Police', 'name': None, 'seo': None, 'sub': None}",[],National,U.S.,compound,-0.0516
39,39,In estimated million people are infected with trachea and two million are blind because of it ,2006-03-31 05:00:00+00:00,"An estimated 70 million people are infected with trachoma, and two million are blind because of it.","{'main': 'Preventable Disease Blinds Poor in Third World', 'kicker': 'On the Brink | Trachoma', 'content_kicker': None, 'print_headline': 'Preventable Disease Blinds Poor in Third World', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'AFRICA', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Trachoma', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Blindness', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.7096
40,40,A boat with about people on board baptized during a dinner cruise near Panama the island country s capital ,2006-03-31 05:00:00+00:00,"A boat with about 130 people on board capsized during a dinner cruise near Manama, the island country's capital.","{'main': 'Ferry Capsizes Off Bahrain; 48 Are Killed and 63 Rescued', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ferry Capsizes Off Bahrain; 48 Are Killed And 63 Rescued', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Bahrain', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Accidents and Safety', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Ferries', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Rescues', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,0.0
41,41,Syrian official are aggressive silencing domestic political opposition while accommodation religious conservative ,2006-04-05 04:00:00+00:00,Syrian officials are aggressively silencing domestic political opposition while accommodating religious conservatives.,"{'main': 'Syria Imposing Stronger Curbs on Opposition', 'kicker': None, 'content_kicker': None, 'print_headline': 'Syria Imposing Stronger Curbs On Opposition', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Syria', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Islam', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Leaders and Leadership', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom and Human Rights', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.2732
42,42,The real debate over the Gospel of Judas will be whether it say anything historically legitimate about Jesus ,2006-04-07 04:00:00+00:00,The real debate over the Gospel of Judas will be whether it says anything historically legitimate about Jesus.,"{'main': 'Document Is Genuine, but Is Its Story True?', 'kicker': None, 'content_kicker': None, 'print_headline': 'Document Is Genuine, but Is Its Story True?', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Bible', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Christians and Christianity', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'National Geographic Society', 'rank': 4, 'major': 'N'}]",National,U.S.,compound,0.0
43,43,In Israel airstrike in the southern Papa Strip killed six people and wounded about a dozen Palestinian security official and medical worker said ,2006-04-08 04:00:00+00:00,"An Israeli airstrike in the southern Gaza Strip killed six people and wounded about a dozen, Palestinian security officials and medical workers said.","{'main': 'Israeli Attack in Gaza Strip Kills 4 Militants and a Child', 'kicker': None, 'content_kicker': None, 'print_headline': 'Israeli Attack in Gaza Strip Kills 4 Militants and a Child', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Palestinians', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.4767
44,44,The Palestinian prime minister Ismail Anisya said the suspension of aid would not affect his government s refusal to recognize Israel ,2006-04-09 04:00:00+00:00,"The Palestinian prime minister, Ismail Haniya, said the suspension of aid would not affect his government's refusal to recognize Israel.","{'main': ""Palestinian Prime Minister Calls Western Aid Cutoff 'Blackmail'"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Palestinian Prime Minister Calls Western Aid Cutoff 'Blackmail'"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Haniya, Ismail', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,0.0
45,45,The case against a father and son on charge of lying about attending a terrorist training camp in Pakistan rest on an informant s credibility ,2006-04-10 04:00:00+00:00,The case against a father and son on charges of lying about attending a terrorist training camp in Pakistan rests on an informant's credibility.,"{'main': 'Prosecution Sees Setback at Terror Trial in California', 'kicker': None, 'content_kicker': None, 'print_headline': 'Prosecution Sees Setback At Terror Trial in California', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Terrorism', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'California', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal Bureau of Investigation', 'rank': 3, 'major': 'N'}]",National,U.S.,compound,-0.8442
46,46,It least soldier have been killed this month already surpassing American military death for all of March ,2006-04-12 04:00:00+00:00,"At least 32 soldiers have been killed this month, already surpassing American military deaths for all of March.","{'main': 'Deaths of U.S. Soldiers Climb Again in Iraq', 'kicker': None, 'content_kicker': None, 'print_headline': 'Deaths of U.S. Soldiers Climb Again in Iraq', 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,compound,-0.8555
47,47,In uneven and sometimes deadly artillery duel ha been raging across the northern border of the Papa Strip for the past few day ,2006-04-12 04:00:00+00:00,"An uneven, and sometimes deadly, artillery duel has been raging across the northern border of the Gaza Strip for the past few days.","{'main': 'Gaza Attacks Are on Rise as Factions Vie for Power', 'kicker': None, 'content_kicker': None, 'print_headline': 'Gaza Attacks Are on Rise As Factions Vie for Power', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Israel', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Palestinians', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Gaza Strip', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.25
48,48,The officer were accused of kidnapping a Slim clerk from the street of Milan and flying him to Egypt for interrogative ,2006-04-13 04:00:00+00:00,The 22 officers were accused of kidnapping a Muslim cleric from the streets of Milan and flying him to Egypt for interrogation. ,"{'main': 'Italian Minister Declines to Seek Extradition of C.I.A. Operatives', 'kicker': None, 'content_kicker': None, 'print_headline': 'Italian Minister Declines to Seek Extradition of C.I.A. Operatives', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Italy', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Central Intelligence Agency', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Extradition', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.296
49,49,New detail about the manuscript call into question the relationship between iniquity dealer museum and collector ,2006-04-13 04:00:00+00:00,"New details about the manuscript call into question the relationship between antiquities dealers, museums and collectors.","{'main': 'How the Gospel of Judas Emerged', 'kicker': None, 'content_kicker': None, 'print_headline': 'Emergence of the Gospel of Judas Offers a Tangled Tale of Its Own', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'Iscariot, Judas', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'National Geographic Society', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Bible', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Christians and Christianity', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Archaeology and Anthropology', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Manuscripts', 'rank': 7, 'major': 'N'}]",National,Science,compound,0.0
50,50,A man accused of taking part in the coming of the United States Embassies in Tanzania and Sonya in wa killed in a Pakistani airstrike ,2006-04-14 04:00:00+00:00,A man accused of taking part in the bombings of the United States Embassies in Tanzania and Kenya in 1998 was killed in a Pakistani airstrike.,"{'main': 'Qaeda Bomber Is Reported Killed', 'kicker': None, 'content_kicker': None, 'print_headline': 'Qaeda Bomber Is Reported Killed', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Pakistan', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,-0.5994
51,51,In Internet video released by an Ll Qaeda lieutenant called on insurgent to remain strong and praised the leadership of Bu Susan al Zarqawi ,2006-04-14 04:00:00+00:00,An Internet video released by an Al Qaeda lieutenant called on insurgents to remain strong and praised the leadership of Abu Musab al-Zarqawi.,"{'main': ""Al Qaeda's Man in Iraq Gets Encouragement From His HQ"", 'kicker': None, 'content_kicker': None, 'print_headline': ""Al Qaeda's Man in Iraq Gets Encouragement From His HQ"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iraq', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'AL QAEDA', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Zarqawi, Abu Musab al-', 'rank': 3, 'major': 'N'}]",Foreign,World,compound,0.7579
52,52,With the arrival of again fly the Egyptian government wa faced not just with a medical and scientific battle but also a serious social problem ,2006-04-14 04:00:00+00:00,"With the arrival of avian flu, the Egyptian government was faced not just with a medical and scientific battle, but also a serious social problem.","{'main': 'In the Nile Delta, Bird Flu Preys on Ignorance and Poverty', 'kicker': 'Kafr El Sheik Ibrahim Journal', 'content_kicker': None, 'print_headline': 'In the Nile Delta, Bird Flu Preys on Ignorance and Poverty', 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,compound,-0.7003
53,53,There is increasing evidence that a thriving international trade in smuggled poultry is helping spread bird fly expert say ,2006-04-15 04:00:00+00:00,"There is increasing evidence that a thriving international trade in smuggled poultry is helping spread bird flu, experts say. ","{'main': 'Bird Flu Virus May Be Spread by Smuggling', 'kicker': None, 'content_kicker': None, 'print_headline': 'Bird Flu Virus May Be Spread By Smuggling', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Avian Influenza', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Birds', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Viruses', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Europe', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.0772
54,54,Did Judas betray Jesus or did the National Geographic Society and asserted scholar betray Judas ,2006-04-15 04:00:00+00:00,"Did Judas betray Jesus, or did the National Geographic Society and assorted scholars betray Judas?","{'main': 'A Debate Flares on Betrayal', 'kicker': 'Beliefs', 'content_kicker': None, 'print_headline': 'Beliefs Peter Steinfels', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Christians and Christianity', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Manuscripts', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'National Geographic Society', 'rank': 3, 'major': 'N'}]",National,U.S.,compound,-0.8555
55,55,ASIA ,2006-04-15 04:00:00+00:00,ASIA.,"{'main': 'World Briefing: Asia, Middle East, Africa and Americas', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Middle East', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'AFRICA', 'rank': 2, 'major': 'N'}]",Foreign,World,compound,0.0
56,56,European government are increasingly putting prevention of attack ahead of concern for the civil right ,2006-04-17 04:00:00+00:00,European governments are increasingly putting prevention of attacks ahead of concern for the civil rights.,"{'main': 'Europe, Too, Takes Harder Line on Terror Suspects', 'kicker': None, 'content_kicker': None, 'print_headline': 'Europe, Too, Takes Harder Line In Handling Terrorism Suspects', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Europe', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom and Human Rights', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Treaties', 'rank': 5, 'major': 'N'}]",Foreign,World,compound,-0.4767
57,57,Muslims and Christians rioted in Alexandria for a third day Sunday burning car pillaging shop and attacking one another with stone and Molotov cocktail ,2006-04-17 06:54:00+00:00,"Muslims and Christians rioted in Alexandria for a third day Sunday, burning cars, pillaging shops, and attacking one another with stones and Molotov cocktails.","{'main': 'Muslims and Coptic Christians Clash in Egypt', 'kicker': None, 'content_kicker': None, 'print_headline': None, 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'Christians and Christianity', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Islam', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Egypt', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Demonstrations and Riots', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.4588
58,58,Iraqi leader and U N official are working assiduously to restore the war ravaged ancient city ,2006-04-18 04:00:00+00:00,Iraqi leaders and U.N. officials are working assiduously to restore the war-ravaged ancient city.,"{'main': 'Babylon Awaits an Iraq Without Fighting', 'kicker': None, 'content_kicker': None, 'print_headline': 'Ruined Treasures in Babylon Await an Iraq Without Fighting', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Iraq', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Restoration and Rehabilitation', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Archaeology and Anthropology', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'United Nations', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.4019
59,59,A report s finding of government collision and incompetence crushed effort by Egypt to blame the ferry s captain for the tragedy ,2006-04-20 04:00:00+00:00,A report's findings of government collusion and incompetence crushed efforts by Egypt to blame the ferry's captain for the tragedy.,"{'main': ""'Wicked Collusion' Is Found in Thousand Deaths on Ferry"", 'kicker': None, 'content_kicker': None, 'print_headline': ""'Wicked Collusion' Is Found In Thousand Deaths on Ferry"", 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Egypt', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Ferries', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Disasters', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Red Sea', 'rank': 4, 'major': 'N'}]",Foreign,World,compound,-0.9371
60,60,Benedict Duke Late having displayed work on four continent is very much a man of the world but insists on cultivating his root on Master Island ,2006-04-22 04:00:00+00:00,"Benedicto Tuki Pate, having displayed work on four continents, is very much a man of the world, but insists on cultivating his roots on Easter Island.","{'main': 'An Artist Sets Sail, but South Pacific Pulls Him Home', 'kicker': 'The Saturday Profile', 'content_kicker': None, 'print_headline': 'An Artist Sets Sail, but South Pacific Pulls Him Home', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Easter Island', 'rank': 1, 'major': 'N'}]",Foreign,World,compound,0.0
61,61,Three blast tore through the crowded resort town of Arab in the third attack at a popular Final resort in two year ,2006-04-25 04:00:00+00:00,Three blasts tore through the crowded resort town of Dahab in the third attack at a popular Sinai resort in two years.,"{'main': '30 Are Killed in Sinai as Bombs Rock Egyptian Resort City', 'kicker': None, 'content_kicker': None, 'print_headline': '30 KILLED IN SINAI AS 3 BOMBS ROCK EGYPTIAN RESORT', 'name': None, 'seo': None, 'sub': None}",[],Foreign,World,compound,-0.0772
62,62,Any Egyptians expressed fear that the attack would destroy the tourist industry of the Final peninsula ,2006-04-26 04:00:00+00:00,Many Egyptians expressed fear that the attack would destroy the tourist industry of the Sinai peninsula. ,"{'main': 'In Wake of Bombings, Egyptian Resort Confronts Its Fear', 'kicker': None, 'content_kicker': None, 'print_headline': 'In Wake of Bombings, Egyptian Resort Confronts Its Fear', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Egypt', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Bombs and Explosives', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Holidays and Special Occasions', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Explosions', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Terrorism', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Suicides and Suicide Attempts', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Islam', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Muslim Brotherhood', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Hamas', 'rank': 9, 'major': 'N'}]",Foreign,World,compound,-0.8689
